Date,LOCAL Time,Temperature (degrees Celsius),Humidity (%),kW Power (kW),kWh Power (kWh)
7/12/16,16:30,23.1,62,840.696,210.174
7/12/16,16:45,23.4,61,814.056,203.514
7/12/16,17:00,23.4,61,787.648,196.912
7/12/16,17:15,22.7,63,750.98,187.745
7/12/16,17:30,22.7,64,734.812,183.703
7/12/16,17:45,22.6,65,635.952,158.988
7/12/16,18:00,22.6,65,400.184,100.046
7/12/16,18:15,22.4,66,319.164,79.791
7/12/16,18:30,22.2,66,378.724,94.681
7/12/16,18:45,22.2,66,398.88,99.72
7/12/16,19:00,22,66,292.98,73.245
7/12/16,19:15,21.9,67,312.9,78.225
7/12/16,19:30,21.8,68,364.636,91.159
7/12/16,19:45,21.7,68,264.264,66.066
7/12/16,20:00,21.6,69,305.896,76.474
7/12/16,20:15,21.5,70,321.64,80.41
7/12/16,20:30,21.5,71,256.128,64.032
7/12/16,20:45,21.5,70,334.804,83.701
7/12/16,21:00,21.4,69,299.408,74.852
7/12/16,21:15,21.5,71,274.124,68.531
7/12/16,21:30,21.5,70,319.62,79.905
7/12/16,21:45,21.4,70,227.94,56.985
7/12/16,22:00,21.3,71,197.94,49.485
7/12/16,22:15,21.3,72,159.1,39.775
7/12/16,22:30,21.4,72,160.276,40.069
7/12/16,22:45,21.5,72,147.044,36.761
7/12/16,23:00,21.5,73,154.372,38.593
7/12/16,23:15,21.4,73,144.28,36.07
7/12/16,23:30,21.3,73,148.088,37.022
7/12/16,23:45,21.1,74,145.2,36.3
8/12/16,0:00,21,74,146.064,36.516
8/12/16,0:15,21.1,74,129.16,32.29
8/12/16,0:30,21.1,74,146.4,36.6
8/12/16,0:45,21,74,144.324,36.081
8/12/16,1:00,20.9,75,150.02,37.505
8/12/16,1:15,20.8,75,135.28,33.82
8/12/16,1:30,20.8,75,131.46,32.865
8/12/16,1:45,20.9,75,135.112,33.778
8/12/16,2:00,21,74,145.756,36.439
8/12/16,2:15,20.9,74,147.088,36.772
8/12/16,2:30,20.8,74,141.964,35.491
8/12/16,2:45,20.7,75,139.388,34.847
8/12/16,3:00,20.7,75,128.428,32.107
8/12/16,3:15,20.6,76,142.388,35.597
8/12/16,3:30,20.5,76,139.588,34.897
8/12/16,3:45,20.5,76,143.648,35.912
8/12/16,4:00,20.4,76,129.368,32.342
8/12/16,4:15,20.4,75,125.232,31.308
8/12/16,4:30,20.4,76,135.048,33.762
8/12/16,4:45,20.4,75,142.164,35.541
8/12/16,5:00,20.3,75,147.616,36.904
8/12/16,5:15,20.3,76,136.06,34.015
8/12/16,5:30,20.2,76,196.108,49.027
8/12/16,5:45,20.2,76,229.948,57.487
8/12/16,6:00,20.3,75,328.176,82.044
8/12/16,6:15,20.4,76,307.22,76.805
8/12/16,6:30,20.6,75,312.78,78.195
8/12/16,6:45,20.7,73,254.888,63.722
8/12/16,7:00,20.9,73,452.016,113.004
8/12/16,7:15,20.9,73,538.356,134.589
8/12/16,7:30,21.1,72,548,137
8/12/16,7:45,21.8,69,668.54,167.135
8/12/16,8:00,22.4,66,792.964,198.241
8/12/16,8:15,22.8,64,742.316,185.579
8/12/16,8:30,23.4,62,838.244,209.561
8/12/16,8:45,24,60,868.408,217.102
8/12/16,9:00,24.7,57,863.984,215.996
8/12/16,9:15,24.3,61,798.324,199.581
8/12/16,9:30,24.3,61,835.768,208.942
8/12/16,9:45,24.2,61,899.64,224.91
8/12/16,10:00,24.4,61,864.108,216.027
8/12/16,10:15,24.4,61,865.012,216.253
8/12/16,10:30,24.3,61,908.652,227.163
8/12/16,10:45,24.7,61,863.376,215.844
8/12/16,11:00,24.5,63,656.64,164.16
8/12/16,11:15,24.9,61,876.732,219.183
8/12/16,11:30,24.9,61,979.18,244.795
8/12/16,11:45,25.1,62,1008.428,252.107
8/12/16,12:00,24.9,63,911.108,227.777
8/12/16,12:15,25.1,63,798.256,199.564
8/12/16,12:30,25.3,63,899.088,224.772
8/12/16,12:45,25.6,61,890.724,222.681
8/12/16,13:00,26.1,60,897.792,224.448
8/12/16,13:15,26.3,59,884.04,221.01
8/12/16,13:30,26.3,60,920.456,230.114
8/12/16,13:45,26.2,61,818.368,204.592
8/12/16,14:00,26.5,61,938.384,234.596
8/12/16,14:15,26.7,60,999.192,249.798
8/12/16,14:30,26.8,61,993.812,248.453
8/12/16,14:45,26.6,61,962.696,240.674
8/12/16,15:00,26.9,60,982.244,245.561
8/12/16,15:15,27,61,977.108,244.277
8/12/16,15:30,27,62,988.432,247.108
8/12/16,15:45,27.3,61,718.336,179.584
8/12/16,16:00,27.4,61,895.656,223.914
8/12/16,16:15,27.4,61,798.788,199.697
8/12/16,16:30,27.2,61,935.416,233.854
8/12/16,16:45,27.2,62,889.48,222.37
8/12/16,17:00,26.8,63,940.364,235.091
8/12/16,17:15,26.8,62,1001.948,250.487
8/12/16,17:30,27.3,61,994.756,248.689
8/12/16,17:45,27.3,63,948.552,237.138
8/12/16,18:00,27.1,63,630.864,157.716
8/12/16,18:15,27.1,64,429.5,107.375
8/12/16,18:30,27,64,534.268,133.567
8/12/16,18:45,26.8,66,507.512,126.878
8/12/16,19:00,26.4,67,397.444,99.361
8/12/16,19:15,26.3,67,369.088,92.272
8/12/16,19:30,25.6,71,542.504,135.626
8/12/16,19:45,25,73,801.396,200.349
8/12/16,20:00,24.8,74,504.76,126.19
8/12/16,20:15,24.8,75,268.304,67.076
8/12/16,20:30,24.7,75,338.776,84.694
8/12/16,20:45,24.6,75,413.348,103.337
8/12/16,21:00,25.3,73,423.516,105.879
8/12/16,21:15,26.1,71,513.176,128.294
8/12/16,21:30,25.8,74,343.512,85.878
8/12/16,21:45,25.5,71,258.328,64.582
8/12/16,22:00,25.5,64,238.7,59.675
8/12/16,22:15,25.6,61,170.16,42.54
8/12/16,22:30,26,48,174.624,43.656
8/12/16,22:45,26,47,156.7,39.175
8/12/16,23:00,25.8,48,157.968,39.492
8/12/16,23:15,25.7,49,161.304,40.326
8/12/16,23:30,25.6,50,164,41
8/12/16,23:45,26,46,154.74,38.685
9/12/16,0:00,26.2,46,156.716,39.179
9/12/16,0:15,26,47,167.892,41.973
9/12/16,0:30,24.2,48,176.804,44.201
9/12/16,0:45,22.6,43,168.984,42.246
9/12/16,1:00,22.1,37,155.072,38.768
9/12/16,1:15,21.6,35,160.832,40.208
9/12/16,1:30,21.3,34,160.808,40.202
9/12/16,1:45,21,35,163.336,40.834
9/12/16,2:00,20.9,35,150.628,37.657
9/12/16,2:15,20.8,35,143.928,35.982
9/12/16,2:30,20.6,36,147.968,36.992
9/12/16,2:45,20.4,37,157.84,39.46
9/12/16,3:00,20.2,38,157.832,39.458
9/12/16,3:15,20,39,157.844,39.461
9/12/16,3:30,19.6,41,153.396,38.349
9/12/16,3:45,19.4,42,143.064,35.766
9/12/16,4:00,19.1,43,155.924,38.981
9/12/16,4:15,18.9,44,153.9,38.475
9/12/16,4:30,18.8,45,162.992,40.748
9/12/16,4:45,18.7,45,144.256,36.064
9/12/16,5:00,18.7,45,136.612,34.153
9/12/16,5:15,18.6,46,139.616,34.904
9/12/16,5:30,18.5,45,221.272,55.318
9/12/16,5:45,18.5,43,207.004,51.751
9/12/16,6:00,18.4,42,282.612,70.653
9/12/16,6:15,18.2,42,257.612,64.403
9/12/16,6:30,18.2,42,242.476,60.619
9/12/16,6:45,18.3,40,322.116,80.529
9/12/16,7:00,18.4,38,448.412,112.103
9/12/16,7:15,18.6,39,507.492,126.873
9/12/16,7:30,18.8,40,532.568,133.142
9/12/16,7:45,18.9,36,607.716,151.929
9/12/16,8:00,19.1,36,547.816,136.954
9/12/16,8:15,19.4,35,573.924,143.481
9/12/16,8:30,19.6,35,596.52,149.13
9/12/16,8:45,20,35,613.024,153.256
9/12/16,9:00,20.5,33,624.836,156.209
9/12/16,9:15,20.9,33,698.116,174.529
9/12/16,9:30,21.2,32,724.692,181.173
9/12/16,9:45,21.4,31,646.296,161.574
9/12/16,10:00,21.5,30,740.064,185.016
9/12/16,10:15,22,30,664.164,166.041
9/12/16,10:30,22.7,29,657.388,164.347
9/12/16,10:45,23,29,631.92,157.98
9/12/16,11:00,23.4,29,848.904,212.226
9/12/16,11:15,23.4,26,692.236,173.059
9/12/16,11:30,23.5,28,700.72,175.18
9/12/16,11:45,23.7,25,776.236,194.059
9/12/16,12:00,24,25,649.936,162.484
9/12/16,12:15,24.1,23,684.64,171.16
9/12/16,12:30,24.5,22,695.912,173.978
9/12/16,12:45,24.8,21,753.208,188.302
9/12/16,13:00,25.1,21,679.9,169.975
9/12/16,13:15,25.5,16,697.44,174.36
9/12/16,13:30,25.6,18,672.672,168.168
9/12/16,13:45,26,15,812.984,203.246
9/12/16,14:00,26,14,742.196,185.549
9/12/16,14:15,26.5,15,765.328,191.332
9/12/16,14:30,26.5,15,713.204,178.301
9/12/16,14:45,26.2,14,747.912,186.978
9/12/16,15:00,27,15,748.668,187.167
9/12/16,15:15,26.9,30,785.852,196.463
9/12/16,15:30,25.3,37,769.232,192.308
9/12/16,15:45,25.2,39,774.036,193.509
9/12/16,16:00,24.9,39,798.536,199.634
9/12/16,16:15,24.4,40,806.24,201.56
9/12/16,16:30,24.7,41,800.824,200.206
9/12/16,16:45,24.4,42,795.756,198.939
9/12/16,17:00,24,43,796.58,199.145
9/12/16,17:15,23.5,45,757.076,189.269
9/12/16,17:30,22.9,45,744.188,186.047
9/12/16,17:45,22,46,669.94,167.485
9/12/16,18:00,21.6,49,408.9,102.225
9/12/16,18:15,21.3,50,296.252,74.063
9/12/16,18:30,21.2,51,354.952,88.738
9/12/16,18:45,21,51,399.128,99.782
9/12/16,19:00,20.8,50,286.34,71.585
9/12/16,19:15,20.8,49,276.956,69.239
9/12/16,19:30,20.5,50,357.176,89.294
9/12/16,19:45,20.2,50,277.272,69.318
9/12/16,20:00,20,49,253.352,63.338
9/12/16,20:15,19.7,50,317.032,79.258
9/12/16,20:30,19.6,50,285.456,71.364
9/12/16,20:45,19.6,54,252.2,63.05
9/12/16,21:00,19.4,54,308.94,77.235
9/12/16,21:15,19.5,55,235.568,58.892
9/12/16,21:30,19.5,55,232.224,58.056
9/12/16,21:45,19.5,54,268.904,67.226
9/12/16,22:00,19.5,55,152.632,38.158
9/12/16,22:15,19.3,55,158.092,39.523
9/12/16,22:30,19.1,55,155.756,38.939
9/12/16,22:45,19.1,55,150.96,37.74
9/12/16,23:00,19.2,54,136.476,34.119
9/12/16,23:15,19.1,53,134.776,33.694
9/12/16,23:30,19.2,55,159.388,39.847
9/12/16,23:45,19.4,55,151.02,37.755
10/12/16,0:00,19.2,55,154.548,38.637
10/12/16,0:15,19,55,146.028,36.507
10/12/16,0:30,18.9,55,152.84,38.21
10/12/16,0:45,18.7,55,185.012,46.253
10/12/16,1:00,18.6,56,165.824,41.456
10/12/16,1:15,18.6,57,154.668,38.667
10/12/16,1:30,18.8,57,140.268,35.067
10/12/16,1:45,18.5,57,150.684,37.671
10/12/16,2:00,18.7,57,155,38.75
10/12/16,2:15,19,56,146.024,36.506
10/12/16,2:30,18.9,57,143.832,35.958
10/12/16,2:45,18.9,59,153.448,38.362
10/12/16,3:00,19,58,151.732,37.933
10/12/16,3:15,18.8,58,147.536,36.884
10/12/16,3:30,18.8,59,144.92,36.23
10/12/16,3:45,18.7,59,137.988,34.497
10/12/16,4:00,18.4,60,132.8,33.2
10/12/16,4:15,18.3,61,134.832,33.708
10/12/16,4:30,18.2,62,145.616,36.404
10/12/16,4:45,18.3,62,150.32,37.58
10/12/16,5:00,18.3,63,136.56,34.14
10/12/16,5:15,18.4,62,136.024,34.006
10/12/16,5:30,18.1,64,139.304,34.826
10/12/16,5:45,17.7,64,159.456,39.864
10/12/16,6:00,17.5,65,150.832,37.708
10/12/16,6:15,17.3,68,141.684,35.421
10/12/16,6:30,17,69,143.712,35.928
10/12/16,6:45,17,69,153.78,38.445
10/12/16,7:00,17.1,70,167.276,41.819
10/12/16,7:15,17.1,71,155.976,38.994
10/12/16,7:30,17.4,70,152.232,38.058
10/12/16,7:45,17.9,68,154.612,38.653
10/12/16,8:00,18.3,68,187.544,46.886
10/12/16,8:15,19.4,62,172.916,43.229
10/12/16,8:30,20.8,55,150.236,37.559
10/12/16,8:45,21.2,54,155.444,38.861
10/12/16,9:00,20.5,57,156.552,39.138
10/12/16,9:15,20.8,55,165.444,41.361
10/12/16,9:30,20.7,57,171.544,42.886
10/12/16,9:45,21.6,54,155.696,38.924
10/12/16,10:00,22.2,51,161.84,40.46
10/12/16,10:15,21.5,53,160.212,40.053
10/12/16,10:30,22,51,174.232,43.558
10/12/16,10:45,22.4,49,164.012,41.003
10/12/16,11:00,21.7,52,173.2,43.3
10/12/16,11:15,22.2,51,167.476,41.869
10/12/16,11:30,22.3,51,169.156,42.289
10/12/16,11:45,21.9,52,169.684,42.421
10/12/16,12:00,22.1,53,169.836,42.459
10/12/16,12:15,22.2,52,169.328,42.332
10/12/16,12:30,22.2,54,174.512,43.628
10/12/16,12:45,22.7,53,167.264,41.816
10/12/16,13:00,22.4,53,170.96,42.74
10/12/16,13:15,22.4,53,179.836,44.959
10/12/16,13:30,22.6,53,162.2,40.55
10/12/16,13:45,22.6,53,165.828,41.457
10/12/16,14:00,22.6,53,156.6,39.15
10/12/16,14:15,22.7,53,176.848,44.212
10/12/16,14:30,22.7,52,165.724,41.431
10/12/16,14:45,22.3,52,182.972,45.743
10/12/16,15:00,22.3,53,147.428,36.857
10/12/16,15:15,22.6,53,150.944,37.736
10/12/16,15:30,22.2,55,162.508,40.627
10/12/16,15:45,22.2,53,162.48,40.62
10/12/16,16:00,22.3,54,164.74,41.185
10/12/16,16:15,22.1,55,152.776,38.194
10/12/16,16:30,21.9,57,148.836,37.209
10/12/16,16:45,21.9,56,168.764,42.191
10/12/16,17:00,21.9,56,162.748,40.687
10/12/16,17:15,21.7,58,149.992,37.498
10/12/16,17:30,21.5,58,150.772,37.693
10/12/16,17:45,21.4,58,154.176,38.544
10/12/16,18:00,21.3,59,171.976,42.994
10/12/16,18:15,21.3,60,168.156,42.039
10/12/16,18:30,21.1,61,161.676,40.419
10/12/16,18:45,21.1,59,151.372,37.843
10/12/16,19:00,21.1,59,153.072,38.268
10/12/16,19:15,21,60,147.888,36.972
10/12/16,19:30,21,59,147.616,36.904
10/12/16,19:45,20.9,60,146.712,36.678
10/12/16,20:00,20.9,61,146.444,36.611
10/12/16,20:15,20.9,60,132.66,33.165
10/12/16,20:30,20.9,61,139.784,34.946
10/12/16,20:45,20.8,61,139.668,34.917
10/12/16,21:00,20.8,61,131.992,32.998
10/12/16,21:15,20.6,62,126.784,31.696
10/12/16,21:30,20.6,62,114.724,28.681
10/12/16,21:45,20.6,63,130.568,32.642
10/12/16,22:00,20.7,62,122.852,30.713
10/12/16,22:15,20.7,63,120.904,30.226
10/12/16,22:30,20.8,63,115.716,28.929
10/12/16,22:45,20.8,64,120.316,30.079
10/12/16,23:00,20.8,63,120.86,30.215
10/12/16,23:15,20.8,64,126.12,31.53
10/12/16,23:30,20.8,64,117.892,29.473
10/12/16,23:45,20.8,64,126.008,31.502
11/12/16,0:00,20.9,64,111.244,27.811
11/12/16,0:15,20.8,64,117.144,29.286
11/12/16,0:30,20.8,65,115.656,28.914
11/12/16,0:45,20.7,64,125.46,31.365
11/12/16,1:00,20.7,66,128.872,32.218
11/12/16,1:15,20.6,66,117.156,29.289
11/12/16,1:30,20.7,66,117.752,29.438
11/12/16,1:45,20.7,67,120.72,30.18
11/12/16,2:00,20.6,68,119.128,29.782
11/12/16,2:15,20.7,67,113.968,28.492
11/12/16,2:30,20.7,67,115.844,28.961
11/12/16,2:45,20.7,67,120.376,30.094
11/12/16,3:00,20.6,67,165.988,41.497
11/12/16,3:15,20.6,67,143.192,35.798
11/12/16,3:30,20.6,67,123.924,30.981
11/12/16,3:45,20.5,68,115.78,28.945
11/12/16,4:00,20.5,68,121.54,30.385
11/12/16,4:15,20.5,68,115.752,28.938
11/12/16,4:30,20.4,69,127.212,31.803
11/12/16,4:45,20.3,70,128.192,32.048
11/12/16,5:00,20.2,70,127.428,31.857
11/12/16,5:15,20.1,70,130.276,32.569
11/12/16,5:30,20.1,71,138.28,34.57
11/12/16,5:45,20.1,71,136.316,34.079
11/12/16,6:00,20.1,69,122.844,30.711
11/12/16,6:15,20.3,69,125.616,31.404
11/12/16,6:30,20.4,69,116.66,29.165
11/12/16,6:45,20.6,69,132.084,33.021
11/12/16,7:00,20.8,69,120.464,30.116
11/12/16,7:15,21.4,67,133.32,33.33
11/12/16,7:30,21.7,66,133.58,33.395
11/12/16,7:45,22.1,65,140.068,35.017
11/12/16,8:00,22,65,135.424,33.856
11/12/16,8:15,23,59,135.828,33.957
11/12/16,8:30,23.2,58,144.116,36.029
11/12/16,8:45,23.3,57,147.232,36.808
11/12/16,9:00,23.7,55,146.756,36.689
11/12/16,9:15,24.3,51,143.896,35.974
11/12/16,9:30,24.6,51,163.94,40.985
11/12/16,9:45,25.1,50,146.028,36.507
11/12/16,10:00,25.2,51,152.936,38.234
11/12/16,10:15,25.6,50,151.068,37.767
11/12/16,10:30,25.4,51,159.44,39.86
11/12/16,10:45,25.4,52,161.68,40.42
11/12/16,11:00,25.2,52,168.696,42.174
11/12/16,11:15,25.2,52,167.892,41.973
11/12/16,11:30,24.7,53,156.532,39.133
11/12/16,11:45,24.8,54,162.996,40.749
11/12/16,12:00,24.7,54,168.956,42.239
11/12/16,12:15,24.1,55,169.708,42.427
11/12/16,12:30,24.1,58,180.04,45.01
11/12/16,12:45,24.2,59,165.252,41.313
11/12/16,13:00,24.6,56,151.78,37.945
11/12/16,13:15,24.6,57,167.204,41.801
11/12/16,13:30,24,59,159.064,39.766
11/12/16,13:45,24.1,57,170.144,42.536
11/12/16,14:00,24,58,150.676,37.669
11/12/16,14:15,24.3,58,164.424,41.106
11/12/16,14:30,24.3,57,159.1,39.775
11/12/16,14:45,24.5,56,168.712,42.178
11/12/16,15:00,24.4,56,158.584,39.646
11/12/16,15:15,24.3,58,165.288,41.322
11/12/16,15:30,24.3,59,170.992,42.748
11/12/16,15:45,24.2,60,175.676,43.919
11/12/16,16:00,24.4,60,172.416,43.104
11/12/16,16:15,24.3,61,157.976,39.494
11/12/16,16:30,24.2,61,161.224,40.306
11/12/16,16:45,23.8,64,169.056,42.264
11/12/16,17:00,23.8,64,159.152,39.788
11/12/16,17:15,23.6,64,157.724,39.431
11/12/16,17:30,23.4,65,162.544,40.636
11/12/16,17:45,23.3,66,158.96,39.74
11/12/16,18:00,23.1,66,161.196,40.299
11/12/16,18:15,23.1,67,154.588,38.647
11/12/16,18:30,23.1,67,153.328,38.332
11/12/16,18:45,23,67,153.84,38.46
11/12/16,19:00,22.8,69,154.304,38.576
11/12/16,19:15,22.7,69,156.792,39.198
11/12/16,19:30,22.6,70,150.42,37.605
11/12/16,19:45,22.4,70,149.252,37.313
11/12/16,20:00,22.4,70,145.212,36.303
11/12/16,20:15,22.3,71,155.712,38.928
11/12/16,20:30,22.2,70,148.38,37.095
11/12/16,20:45,22.1,70,158.452,39.613
11/12/16,21:00,22,71,140.008,35.002
11/12/16,21:15,22,70,143.464,35.866
11/12/16,21:30,22,71,143.62,35.905
11/12/16,21:45,22,70,144.268,36.067
11/12/16,22:00,21.9,71,138.072,34.518
11/12/16,22:15,21.9,70,140.988,35.247
11/12/16,22:30,21.8,69,149.776,37.444
11/12/16,22:45,21.8,69,139.496,34.874
11/12/16,23:00,21.7,68,139.624,34.906
11/12/16,23:15,21.6,69,139.72,34.93
11/12/16,23:30,21.6,67,147.348,36.837
11/12/16,23:45,21.5,66,129.476,32.369
12/12/16,0:00,21.5,67,131.176,32.794
12/12/16,0:15,21.5,67,126.616,31.654
12/12/16,0:30,21.4,68,137.472,34.368
12/12/16,0:45,21.4,67,125.924,31.481
12/12/16,1:00,21.3,67,118.636,29.659
12/12/16,1:15,21.3,68,118.484,29.621
12/12/16,1:30,21.3,67,123.856,30.964
12/12/16,1:45,21.3,68,115.412,28.853
12/12/16,2:00,21.2,69,124.6,31.15
12/12/16,2:15,21.2,68,119.356,29.839
12/12/16,2:30,21.1,68,126.548,31.637
12/12/16,2:45,21.1,68,127.076,31.769
12/12/16,3:00,21.1,68,125.096,31.274
12/12/16,3:15,21.1,69,139.276,34.819
12/12/16,3:30,21,68,122.736,30.684
12/12/16,3:45,21,69,136.528,34.132
12/12/16,4:00,21,70,133.624,33.406
12/12/16,4:15,21,70,140.328,35.082
12/12/16,4:30,21,69,133.104,33.276
12/12/16,4:45,21,69,118.872,29.718
12/12/16,5:00,21,69,131.432,32.858
12/12/16,5:15,21,68,139.316,34.829
12/12/16,5:30,21,68,207.948,51.987
12/12/16,5:45,21.1,67,229.528,57.382
12/12/16,6:00,21.1,67,384.264,96.066
12/12/16,6:15,21.2,67,418.368,104.592
12/12/16,6:30,21.3,67,615.656,153.914
12/12/16,6:45,21.5,66,760.444,190.111
12/12/16,7:00,21.9,66,796.576,199.144
12/12/16,7:15,22.2,64,815.564,203.891
12/12/16,7:30,22.3,64,830.912,207.728
12/12/16,7:45,22.9,62,854.296,213.574
12/12/16,8:00,22.9,61,862.472,215.618
12/12/16,8:15,23.1,60,896.56,224.14
12/12/16,8:30,23.4,59,892.032,223.008
12/12/16,8:45,23.8,59,885.356,221.339
12/12/16,9:00,23.8,57,876.428,219.107
12/12/16,9:15,23.9,56,889.62,222.405
12/12/16,9:30,24.5,57,882.464,220.616
12/12/16,9:45,24.3,58,887.804,221.951
12/12/16,10:00,24.6,57,884.412,221.103
12/12/16,10:15,24.7,55,979.684,244.921
12/12/16,10:30,25.1,54,1017.7,254.425
12/12/16,10:45,25.5,53,1002.2,250.55
12/12/16,11:00,25.6,53,1008.724,252.181
12/12/16,11:15,25.6,54,1018.756,254.689
12/12/16,11:30,25.8,54,1003.628,250.907
12/12/16,11:45,25.2,57,986.68,246.67
12/12/16,12:00,25.1,58,1028.496,257.124
12/12/16,12:15,25.6,56,1185.924,296.481
12/12/16,12:30,25,57,1089.668,272.417
12/12/16,12:45,24.7,58,947.184,236.796
12/12/16,13:00,25.1,57,920.732,230.183
12/12/16,13:15,25.1,57,940.632,235.158
12/12/16,13:30,25.5,54,929.6,232.4
12/12/16,13:45,25.7,53,919.608,229.902
12/12/16,14:00,25.5,54,920.644,230.161
12/12/16,14:15,25.4,53,933.488,233.372
12/12/16,14:30,25,52,920.108,230.027
12/12/16,14:45,25.3,53,954.976,238.744
12/12/16,15:00,25.5,54,943.3,235.825
12/12/16,15:15,25.6,56,926.752,231.688
12/12/16,15:30,25.7,56,958.884,239.721
12/12/16,15:45,25.8,55,986.596,246.649
12/12/16,16:00,25.6,57,1016.984,254.246
12/12/16,16:15,25.6,56,1028.756,257.189
12/12/16,16:30,25.5,54,1021.564,255.391
12/12/16,16:45,25.4,55,1008.216,252.054
12/12/16,17:00,25.4,55,978.756,244.689
12/12/16,17:15,25.2,55,976.272,244.068
12/12/16,17:30,25,55,948.708,237.177
12/12/16,17:45,24.8,57,853.492,213.373
12/12/16,18:00,24.7,57,498.856,124.714
12/12/16,18:15,24.7,60,306.244,76.561
12/12/16,18:30,24.5,60,391.984,97.996
12/12/16,18:45,24.3,58,441.38,110.345
12/12/16,19:00,24.2,60,411.908,102.977
12/12/16,19:15,23.9,61,334.696,83.674
12/12/16,19:30,23.8,62,274.448,68.612
12/12/16,19:45,23.5,64,372.128,93.032
12/12/16,20:00,23.2,67,393.304,98.326
12/12/16,20:15,23.1,68,348.732,87.183
12/12/16,20:30,23,69,240.168,60.042
12/12/16,20:45,23,69,314.752,78.688
12/12/16,21:00,23,68,375.544,93.886
12/12/16,21:15,22.9,69,319.752,79.938
12/12/16,21:30,22.8,70,247.028,61.757
12/12/16,21:45,22.7,70,315.916,78.979
12/12/16,22:00,22.5,71,191.1,47.775
12/12/16,22:15,22.5,71,159.632,39.908
12/12/16,22:30,22.3,72,141.896,35.474
12/12/16,22:45,22.2,73,145.936,36.484
12/12/16,23:00,22.1,73,134.432,33.608
12/12/16,23:15,22.1,73,155.42,38.855
12/12/16,23:30,22.1,73,145.904,36.476
12/12/16,23:45,22,74,148.336,37.084
13/12/16,0:00,21.9,74,151.18,37.795
13/12/16,0:15,21.9,75,155.436,38.859
13/12/16,0:30,21.8,76,158.144,39.536
13/12/16,0:45,21.7,77,157.592,39.398
13/12/16,1:00,21.6,77,153.708,38.427
13/12/16,1:15,21.5,78,151.096,37.774
13/12/16,1:30,21.4,78,145.74,36.435
13/12/16,1:45,21.4,78,144.816,36.204
13/12/16,2:00,21.5,78,144.824,36.206
13/12/16,2:15,21.5,77,146.008,36.502
13/12/16,2:30,21.6,77,138.176,34.544
13/12/16,2:45,21.6,77,132.86,33.215
13/12/16,3:00,21.6,76,134.536,33.634
13/12/16,3:15,21.6,76,147.632,36.908
13/12/16,3:30,21.5,76,138.548,34.637
13/12/16,3:45,21.3,77,146.576,36.644
13/12/16,4:00,21.2,78,131.78,32.945
13/12/16,4:15,21.1,79,136.356,34.089
13/12/16,4:30,20.9,79,137.136,34.284
13/12/16,4:45,20.9,80,136.636,34.159
13/12/16,5:00,20.9,80,154.932,38.733
13/12/16,5:15,20.8,78,156.312,39.078
13/12/16,5:30,20.8,78,216.676,54.169
13/12/16,5:45,20.8,78,271.572,67.893
13/12/16,6:00,21.1,77,329.324,82.331
13/12/16,6:15,21.2,77,376.844,94.211
13/12/16,6:30,21.5,76,261.132,65.283
13/12/16,6:45,21.7,76,283.444,70.861
13/12/16,7:00,21.8,75,547.684,136.921
13/12/16,7:15,21.8,74,594.524,148.631
13/12/16,7:30,22.1,73,666.016,166.504
13/12/16,7:45,22.4,72,850.964,212.741
13/12/16,8:00,23.3,66,1023.864,255.966
13/12/16,8:15,24.4,61,1249.504,312.376
13/12/16,8:30,25.5,55,1084.148,271.037
13/12/16,8:45,26.6,49,996.636,249.159
13/12/16,9:00,27.9,44,969.14,242.285
13/12/16,9:15,29.1,37,1020.492,255.123
13/12/16,9:30,30.8,32,991.244,247.811
13/12/16,9:45,31.9,27,950.288,237.572
13/12/16,10:00,32.7,25,992.964,248.241
13/12/16,10:15,33.1,25,1003.352,250.838
13/12/16,10:30,33.8,23,1038.904,259.726
13/12/16,10:45,34.1,23,1031.148,257.787
13/12/16,11:00,34.6,21,1011.56,252.89
13/12/16,11:15,35.4,20,1004.852,251.213
13/12/16,11:30,35.9,18,1005.216,251.304
13/12/16,11:45,36,19,1022.312,255.578
13/12/16,12:00,36.2,18,1026.948,256.737
13/12/16,12:15,36.5,16,1022.324,255.581
13/12/16,12:30,36.9,16,1040.856,260.214
13/12/16,12:45,37.3,16,1075.212,268.803
13/12/16,13:00,37.1,15,1110.936,277.734
13/12/16,13:15,35.4,29,1099.456,274.864
13/12/16,13:30,31.8,34,1126.3,281.575
13/12/16,13:45,31.5,37,1023.412,255.853
13/12/16,14:00,31.3,38,1117.448,279.362
13/12/16,14:15,31.8,36,1171.508,292.877
13/12/16,14:30,32.4,35,1143.852,285.963
13/12/16,14:45,31.6,36,1168.596,292.149
13/12/16,15:00,31.2,39,1140.744,285.186
13/12/16,15:15,30.8,40,1158.844,289.711
13/12/16,15:30,30.7,38,1183.46,295.865
13/12/16,15:45,30.4,37,1108.816,277.204
13/12/16,16:00,30.7,37,1083.892,270.973
13/12/16,16:15,30.9,34,1086.292,271.573
13/12/16,16:30,31.2,33,1067.82,266.955
13/12/16,16:45,30.8,33,1045.952,261.488
13/12/16,17:00,30.2,34,980.872,245.218
13/12/16,17:15,29.9,34,972.256,243.064
13/12/16,17:30,30.3,32,956.2,239.05
13/12/16,17:45,30.5,32,878.832,219.708
13/12/16,18:00,30.5,33,503.068,125.767
13/12/16,18:15,30.7,32,332.144,83.036
